city_town,ward,precinct,receiver,votes,office,district
Andover,-,1,Total Votes Cast,1450,State Representative,Eighteenth Essex
Andover,-,1,Barry R. Finegold,1147,State Senate,Second Essex and Middlesex
Andover,-,1,All Others,11,State Senate,Second Essex and Middlesex
Andover,-,1,Blanks,292,State Senate,Second Essex and Middlesex
Andover,-,1,Total Votes Cast,1450,State Senate,Second Essex and Middlesex
Andover,-,10,Tram T. Nguyen,1613,State Representative,Eighteenth Essex
Andover,-,10,All Others,23,State Representative,Eighteenth Essex
Andover,-,10,Blanks,566,State Representative,Eighteenth Essex
Andover,-,10,Total Votes Cast,2202,State Representative,Eighteenth Essex
Andover,-,10,Barry R. Finegold,1623,State Senate,Second Essex and Middlesex
Andover,-,10,All Others,27,State Senate,Second Essex and Middlesex
Andover,-,10,Blanks,552,State Senate,Second Essex and Middlesex
Andover,-,10,Total Votes Cast,2202,State Senate,Second Essex and Middlesex
Andover,-,2,Frank A. Moran,1491,State Representative,Seventeenth Essex
Andover,-,2,All Others,19,State Representative,Seventeenth Essex
Andover,-,2,Blanks,594,State Representative,Seventeenth Essex
Andover,-,2,Total Votes Cast,2104,State Representative,Seventeenth Essex
Andover,-,2,Barry R. Finegold,1537,State Senate,Second Essex and Middlesex
Andover,-,2,All Others,19,State Senate,Second Essex and Middlesex
Andover,-,2,Blanks,548,State Senate,Second Essex and Middlesex
Andover,-,2,Total Votes Cast,2104,State Senate,Second Essex and Middlesex
Andover,-,3,Frank A. Moran,1704,State Representative,Seventeenth Essex
Andover,-,3,All Others,24,State Representative,Seventeenth Essex
Andover,-,3,Blanks,592,State Representative,Seventeenth Essex
Andover,-,3,Total Votes Cast,2320,State Representative,Seventeenth Essex
Andover,-,3,Barry R. Finegold,1743,State Senate,Second Essex and Middlesex
Andover,-,3,All Others,26,State Senate,Second Essex and Middlesex
Andover,-,3,Blanks,551,State Senate,Second Essex and Middlesex
Andover,-,3,Total Votes Cast,2320,State Senate,Second Essex and Middlesex
Andover,-,4,Frank A. Moran,847,State Representative,Seventeenth Essex
Andover,-,4,All Others,10,State Representative,Seventeenth Essex
Andover,-,4,Blanks,403,State Representative,Seventeenth Essex
Andover,-,4,Total Votes Cast,1260,State Representative,Seventeenth Essex
Andover,-,4,Barry R. Finegold,891,State Senate,Second Essex and Middlesex
Andover,-,4,All Others,18,State Senate,Second Essex and Middlesex
Andover,-,4,Blanks,351,State Senate,Second Essex and Middlesex
Andover,-,4,Total Votes Cast,1260,State Senate,Second Essex and Middlesex
Andover,-,4A,Tram T. Nguyen,519,State Representative,Eighteenth Essex
Andover,-,4A,All Others,4,State Representative,Eighteenth Essex
Andover,-,4A,Blanks,177,State Representative,Eighteenth Essex
Andover,-,4A,Total Votes Cast,700,State Representative,Eighteenth Essex
Andover,-,4A,Barry R. Finegold,529,State Senate,Second Essex and Middlesex
Andover,-,4A,All Others,5,State Senate,Second Essex and Middlesex
Andover,-,4A,Blanks,166,State Senate,Second Essex and Middlesex
Andover,-,4A,Total Votes Cast,700,State Senate,Second Essex and Middlesex
Andover,-,5,Tram T. Nguyen,1548,State Representative,Eighteenth Essex
Andover,-,5,All Others,23,State Representative,Eighteenth Essex
Andover,-,5,Blanks,582,State Representative,Eighteenth Essex
Andover,-,5,Total Votes Cast,2153,State Representative,Eighteenth Essex
Andover,-,5,Barry R. Finegold,1547,State Senate,Second Essex and Middlesex
Andover,-,5,All Others,22,State Senate,Second Essex and Middlesex
Andover,-,5,Blanks,584,State Senate,Second Essex and Middlesex
Andover,-,5,Total Votes Cast,2153,State Senate,Second Essex and Middlesex
Andover,-,6,Tram T. Nguyen,1485,State Representative,Eighteenth Essex
Andover,-,6,All Others,15,State Representative,Eighteenth Essex
Andover,-,6,Blanks,531,State Representative,Eighteenth Essex
Andover,-,6,Total Votes Cast,2031,State Representative,Eighteenth Essex
Andover,-,6,Barry R. Finegold,1508,State Senate,Second Essex and Middlesex
Andover,-,6,All Others,19,State Senate,Second Essex and Middlesex
Andover,-,6,Blanks,504,State Senate,Second Essex and Middlesex
Andover,-,6,Total Votes Cast,2031,State Senate,Second Essex and Middlesex
Andover,-,7,Tram T. Nguyen,1593,State Representative,Eighteenth Essex
Andover,-,7,All Others,16,State Representative,Eighteenth Essex
Andover,-,7,Blanks,580,State Representative,Eighteenth Essex
Andover,-,7,Total Votes Cast,2189,State Representative,Eighteenth Essex
Andover,-,7,Barry R. Finegold,1595,State Senate,Second Essex and Middlesex
Andover,-,7,All Others,20,State Senate,Second Essex and Middlesex
Andover,-,7,Blanks,574,State Senate,Second Essex and Middlesex
Andover,-,7,Total Votes Cast,2189,State Senate,Second Essex and Middlesex
Andover,-,8,Tram T. Nguyen,1705,State Representative,Eighteenth Essex
Andover,-,8,All Others,24,State Representative,Eighteenth Essex
Andover,-,8,Blanks,566,State Representative,Eighteenth Essex
Andover,-,8,Total Votes Cast,2295,State Representative,Eighteenth Essex
Andover,-,8,Barry R. Finegold,1699,State Senate,Second Essex and Middlesex
Andover,-,8,All Others,33,State Senate,Second Essex and Middlesex
Andover,-,8,Blanks,563,State Senate,Second Essex and Middlesex
Andover,-,8,Total Votes Cast,2295,State Senate,Second Essex and Middlesex
Andover,-,9,Tram T. Nguyen,1427,State Representative,Eighteenth Essex
Andover,-,9,All Others,29,State Representative,Eighteenth Essex
Andover,-,9,Blanks,519,State Representative,Eighteenth Essex
Andover,-,9,Total Votes Cast,1975,State Representative,Eighteenth Essex
Andover,-,9,Barry R. Finegold,1430,State Senate,Second Essex and Middlesex
Andover,-,9,All Others,28,State Senate,Second Essex and Middlesex
Andover,-,9,Blanks,517,State Senate,Second Essex and Middlesex
Andover,-,9,Total Votes Cast,1975,State Senate,Second Essex and Middlesex
Aquinnah,-,1,Thomas W. Moakley,288,State Representative,"Barnstable, Dukes and Nantucket"
Aquinnah,-,1,All Others,0,State Representative,"Barnstable, Dukes and Nantucket"
Aquinnah,-,1,Blanks,63,State Representative,"Barnstable, Dukes and Nantucket"
Aquinnah,-,1,Total Votes Cast,351,State Representative,"Barnstable, Dukes and Nantucket"
Aquinnah,-,1,Julian Andre Cyr,274,State Senate,Cape and Islands
Aquinnah,-,1,Christopher Robert Lauzon,25,State Senate,Cape and Islands
Aquinnah,-,1,Joe Van Nes,22,State Senate,Cape and Islands
Aquinnah,-,1,All Others,0,State Senate,Cape and Islands
Aquinnah,-,1,Blanks,30,State Senate,Cape and Islands
Aquinnah,-,1,Total Votes Cast,351,State Senate,Cape and Islands
Arlington,-,1,Sean Garballey,803,State Representative,Twenty-Third Middlesex
Arlington,-,1,All Others,17,State Representative,Twenty-Third Middlesex
Arlington,-,1,Blanks,168,State Representative,Twenty-Third Middlesex
Arlington,-,1,Total Votes Cast,988,State Representative,Twenty-Third Middlesex
Arlington,-,1,Cindy F. Friedman,787,State Senate,Fourth Middlesex
Arlington,-,1,All Others,17,State Senate,Fourth Middlesex
Arlington,-,1,Blanks,184,State Senate,Fourth Middlesex
Arlington,-,1,Total Votes Cast,988,State Senate,Fourth Middlesex
Arlington,-,10,David M. Rogers,1153,State Representative,Twenty-Fourth Middlesex
Arlington,-,10,All Others,2,State Representative,Twenty-Fourth Middlesex
Arlington,-,10,Blanks,278,State Representative,Twenty-Fourth Middlesex
Arlington,-,10,Total Votes Cast,1433,State Representative,Twenty-Fourth Middlesex
Arlington,-,10,Cindy F. Friedman,1170,State Senate,Fourth Middlesex
Arlington,-,10,All Others,6,State Senate,Fourth Middlesex
Arlington,-,10,Blanks,257,State Senate,Fourth Middlesex
Arlington,-,10,Total Votes Cast,1433,State Senate,Fourth Middlesex
Arlington,-,11,Sean Garballey,1213,State Representative,Twenty-Third Middlesex
Arlington,-,11,All Others,17,State Representative,Twenty-Third Middlesex
Arlington,-,11,Blanks,259,State Representative,Twenty-Third Middlesex
Arlington,-,11,Total Votes Cast,1489,State Representative,Twenty-Third Middlesex
Arlington,-,11,Cindy F. Friedman,1168,State Senate,Fourth Middlesex
Arlington,-,11,All Others,8,State Senate,Fourth Middlesex
Arlington,-,11,Blanks,313,State Senate,Fourth Middlesex
Arlington,-,11,Total Votes Cast,1489,State Senate,Fourth Middlesex
Arlington,-,12,David M. Rogers,1228,State Representative,Twenty-Fourth Middlesex
Arlington,-,12,All Others,4,State Representative,Twenty-Fourth Middlesex
Arlington,-,12,Blanks,300,State Representative,Twenty-Fourth Middlesex
Arlington,-,12,Total Votes Cast,1532,State Representative,Twenty-Fourth Middlesex
Arlington,-,12,Cindy F. Friedman,1251,State Senate,Fourth Middlesex
Arlington,-,12,All Others,10,State Senate,Fourth Middlesex
Arlington,-,12,Blanks,271,State Senate,Fourth Middlesex
Arlington,-,12,Total Votes Cast,1532,State Senate,Fourth Middlesex
Arlington,-,13,Sean Garballey,1091,State Representative,Twenty-Third Middlesex
Arlington,-,13,All Others,11,State Representative,Twenty-Third Middlesex
Arlington,-,13,Blanks,329,State Representative,Twenty-Third Middlesex
Arlington,-,13,Total Votes Cast,1431,State Representative,Twenty-Third Middlesex
Arlington,-,13,Cindy F. Friedman,1070,State Senate,Fourth Middlesex
Arlington,-,13,All Others,14,State Senate,Fourth Middlesex
Arlington,-,13,Blanks,347,State Senate,Fourth Middlesex
Arlington,-,13,Total Votes Cast,1431,State Senate,Fourth Middlesex
Arlington,-,14,Sean Garballey,1027,State Representative,Twenty-Third Middlesex
Arlington,-,14,All Others,8,State Representative,Twenty-Third Middlesex
Arlington,-,14,Blanks,198,State Representative,Twenty-Third Middlesex
Arlington,-,14,Total Votes Cast,1233,State Representative,Twenty-Third Middlesex
Arlington,-,14,Cindy F. Friedman,1001,State Senate,Fourth Middlesex
Arlington,-,14,All Others,4,State Senate,Fourth Middlesex
Arlington,-,14,Blanks,228,State Senate,Fourth Middlesex
Arlington,-,14,Total Votes Cast,1233,State Senate,Fourth Middlesex
Arlington,-,15,Sean Garballey,1034,State Representative,Twenty-Third Middlesex
Arlington,-,15,All Others,9,State Representative,Twenty-Third Middlesex
Arlington,-,15,Blanks,234,State Representative,Twenty-Third Middlesex
Arlington,-,15,Total Votes Cast,1277,State Representative,Twenty-Third Middlesex
Arlington,-,15,Cindy F. Friedman,1005,State Senate,Fourth Middlesex
Arlington,-,15,All Others,7,State Senate,Fourth Middlesex
Arlington,-,15,Blanks,265,State Senate,Fourth Middlesex
Arlington,-,15,Total Votes Cast,1277,State Senate,Fourth Middlesex
Arlington,-,16,Sean Garballey,1098,State Representative,Twenty-Third Middlesex
Arlington,-,16,All Others,0,State Representative,Twenty-Third Middlesex
Arlington,-,16,Blanks,256,State Representative,Twenty-Third Middlesex
Arlington,-,16,Total Votes Cast,1354,State Representative,Twenty-Third Middlesex
Arlington,-,16,Cindy F. Friedman,1080,State Senate,Fourth Middlesex
Arlington,-,16,All Others,2,State Senate,Fourth Middlesex
Arlington,-,16,Blanks,272,State Senate,Fourth Middlesex
Arlington,-,16,Total Votes Cast,1354,State Senate,Fourth Middlesex
Arlington,-,17,Sean Garballey,964,State Representative,Twenty-Third Middlesex
Arlington,-,17,All Others,8,State Representative,Twenty-Third Middlesex
Arlington,-,17,Blanks,233,State Representative,Twenty-Third Middlesex
Arlington,-,17,Total Votes Cast,1205,State Representative,Twenty-Third Middlesex
Arlington,-,17,Cindy F. Friedman,948,State Senate,Fourth Middlesex
Arlington,-,17,All Others,4,State Senate,Fourth Middlesex
Arlington,-,17,Blanks,253,State Senate,Fourth Middlesex
Arlington,-,17,Total Votes Cast,1205,State Senate,Fourth Middlesex
Arlington,-,18,Sean Garballey,1105,State Representative,Twenty-Third Middlesex
Arlington,-,18,All Others,9,State Representative,Twenty-Third Middlesex
Arlington,-,18,Blanks,257,State Representative,Twenty-Third Middlesex
Arlington,-,18,Total Votes Cast,1371,State Representative,Twenty-Third Middlesex
Arlington,-,18,Cindy F. Friedman,1047,State Senate,Fourth Middlesex
Arlington,-,18,All Others,10,State Senate,Fourth Middlesex
Arlington,-,18,Blanks,314,State Senate,Fourth Middlesex
Arlington,-,18,Total Votes Cast,1371,State Senate,Fourth Middlesex
Arlington,-,19,Sean Garballey,1159,State Representative,Twenty-Third Middlesex
Arlington,-,19,All Others,2,State Representative,Twenty-Third Middlesex
Arlington,-,19,Blanks,195,State Representative,Twenty-Third Middlesex
Arlington,-,19,Total Votes Cast,1356,State Representative,Twenty-Third Middlesex
Arlington,-,19,Cindy F. Friedman,1116,State Senate,Fourth Middlesex
Arlington,-,19,All Others,1,State Senate,Fourth Middlesex
Arlington,-,19,Blanks,239,State Senate,Fourth Middlesex
Arlington,-,19,Total Votes Cast,1356,State Senate,Fourth Middlesex
Arlington,-,2,David M. Rogers,1083,State Representative,Twenty-Fourth Middlesex
Arlington,-,2,All Others,3,State Representative,Twenty-Fourth Middlesex
Arlington,-,2,Blanks,297,State Representative,Twenty-Fourth Middlesex
Arlington,-,2,Total Votes Cast,1383,State Representative,Twenty-Fourth Middlesex
Arlington,-,2,Cindy F. Friedman,1104,State Senate,Fourth Middlesex
Arlington,-,2,All Others,6,State Senate,Fourth Middlesex
Arlington,-,2,Blanks,273,State Senate,Fourth Middlesex
Arlington,-,2,Total Votes Cast,1383,State Senate,Fourth Middlesex
Arlington,-,20,Sean Garballey,1078,State Representative,Twenty-Third Middlesex
Arlington,-,20,All Others,4,State Representative,Twenty-Third Middlesex
Arlington,-,20,Blanks,215,State Representative,Twenty-Third Middlesex
Arlington,-,20,Total Votes Cast,1297,State Representative,Twenty-Third Middlesex
Arlington,-,20,Cindy F. Friedman,1042,State Senate,Fourth Middlesex
Arlington,-,20,All Others,3,State Senate,Fourth Middlesex
Arlington,-,20,Blanks,252,State Senate,Fourth Middlesex
Arlington,-,20,Total Votes Cast,1297,State Senate,Fourth Middlesex
Arlington,-,21,Sean Garballey,1148,State Representative,Twenty-Third Middlesex
Arlington,-,21,All Others,6,State Representative,Twenty-Third Middlesex
Arlington,-,21,Blanks,201,State Representative,Twenty-Third Middlesex
Arlington,-,21,Total Votes Cast,1355,State Representative,Twenty-Third Middlesex
Arlington,-,21,Cindy F. Friedman,1113,State Senate,Fourth Middlesex
Arlington,-,21,All Others,7,State Senate,Fourth Middlesex
Arlington,-,21,Blanks,235,State Senate,Fourth Middlesex
Arlington,-,21,Total Votes Cast,1355,State Senate,Fourth Middlesex
Arlington,-,3,Sean Garballey,1121,State Representative,Twenty-Third Middlesex
Arlington,-,3,All Others,4,State Representative,Twenty-Third Middlesex
Arlington,-,3,Blanks,187,State Representative,Twenty-Third Middlesex
Arlington,-,3,Total Votes Cast,1312,State Representative,Twenty-Third Middlesex
Arlington,-,3,Cindy F. Friedman,1079,State Senate,Fourth Middlesex
Arlington,-,3,All Others,4,State Senate,Fourth Middlesex
Arlington,-,3,Blanks,229,State Senate,Fourth Middlesex
Arlington,-,3,Total Votes Cast,1312,State Senate,Fourth Middlesex
Arlington,-,4,David M. Rogers,984,State Representative,Twenty-Fourth Middlesex
Arlington,-,4,All Others,8,State Representative,Twenty-Fourth Middlesex
Arlington,-,4,Blanks,249,State Representative,Twenty-Fourth Middlesex
Arlington,-,4,Total Votes Cast,1241,State Representative,Twenty-Fourth Middlesex
Arlington,-,4,Cindy F. Friedman,994,State Senate,Fourth Middlesex
Arlington,-,4,All Others,10,State Senate,Fourth Middlesex
Arlington,-,4,Blanks,237,State Senate,Fourth Middlesex
Arlington,-,4,Total Votes Cast,1241,State Senate,Fourth Middlesex
Arlington,-,5,Sean Garballey,1176,State Representative,Twenty-Third Middlesex
Arlington,-,5,All Others,10,State Representative,Twenty-Third Middlesex
Arlington,-,5,Blanks,218,State Representative,Twenty-Third Middlesex
Arlington,-,5,Total Votes Cast,1404,State Representative,Twenty-Third Middlesex
Arlington,-,5,Cindy F. Friedman,1140,State Senate,Fourth Middlesex
Arlington,-,5,All Others,12,State Senate,Fourth Middlesex
Arlington,-,5,Blanks,252,State Senate,Fourth Middlesex
Arlington,-,5,Total Votes Cast,1404,State Senate,Fourth Middlesex
Arlington,-,6,David M. Rogers,971,State Representative,Twenty-Fourth Middlesex
Arlington,-,6,All Others,1,State Representative,Twenty-Fourth Middlesex
Arlington,-,6,Blanks,287,State Representative,Twenty-Fourth Middlesex
Arlington,-,6,Total Votes Cast,1259,State Representative,Twenty-Fourth Middlesex
Arlington,-,6,Cindy F. Friedman,992,State Senate,Fourth Middlesex
Arlington,-,6,All Others,2,State Senate,Fourth Middlesex
Arlington,-,6,Blanks,265,State Senate,Fourth Middlesex
Arlington,-,6,Total Votes Cast,1259,State Senate,Fourth Middlesex
Arlington,-,7,Sean Garballey,1082,State Representative,Twenty-Third Middlesex
Arlington,-,7,All Others,2,State Representative,Twenty-Third Middlesex
Arlington,-,7,Blanks,212,State Representative,Twenty-Third Middlesex
Arlington,-,7,Total Votes Cast,1296,State Representative,Twenty-Third Middlesex
Arlington,-,7,Cindy F. Friedman,1032,State Senate,Fourth Middlesex
Arlington,-,7,All Others,3,State Senate,Fourth Middlesex
Arlington,-,7,Blanks,261,State Senate,Fourth Middlesex
Arlington,-,7,Total Votes Cast,1296,State Senate,Fourth Middlesex
Arlington,-,8,David M. Rogers,1107,State Representative,Twenty-Fourth Middlesex
Arlington,-,8,All Others,9,State Representative,Twenty-Fourth Middlesex
Arlington,-,8,Blanks,313,State Representative,Twenty-Fourth Middlesex
Arlington,-,8,Total Votes Cast,1429,State Representative,Twenty-Fourth Middlesex
Arlington,-,8,Cindy F. Friedman,1118,State Senate,Fourth Middlesex
Arlington,-,8,All Others,4,State Senate,Fourth Middlesex
Arlington,-,8,Blanks,307,State Senate,Fourth Middlesex
Arlington,-,8,Total Votes Cast,1429,State Senate,Fourth Middlesex
Arlington,-,9,Sean Garballey,912,State Representative,Twenty-Third Middlesex
Arlington,-,9,All Others,7,State Representative,Twenty-Third Middlesex
Arlington,-,9,Blanks,200,State Representative,Twenty-Third Middlesex
