office_branch,office_id,office,district,district_display,district_id,election_id,election_date,is_special,total_votes,blank_votes,all_other_votes,num_candidates,id_winner,name_winner,display_winner,city_town_winner,votes_winner,percent_winner,party_winner,id_incumbent,name_incumbent,display_incumbent,city_town_incumbent,party_incumbent,id_dem,name_dem,display_dem,city_town_dem,votes_dem,percent_dem,id_gop,name_gop,display_gop,city_town_gop,votes_gop,percent_gop,id_third_party,name_third_party,display_third_party,city_town_third_party,votes_third_party,percent_third_party,party_third_party,id_write_in,name_write_in,display_write_in,city_town_write_in,votes_write_in,percent_write_in,party_write_in,latest_general
Legislative,8,State Representative,Thirty-Sixth Middlesex,36th Middlesex,58826,165472,2024-11-05,FALSE,25214,6893,0,1,62857,Colleen M. Garry,Colleen M. Garry (D-Dracut),Dracut,18321,1,Democratic,62857,Colleen M. Garry,Colleen M. Garry (D-Dracut),Dracut,Democratic,62857,Colleen M. Garry,Colleen M. Garry (D-Dracut),Dracut,18321,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Thirty-Seventh Middlesex,37th Middlesex,58827,165311,2024-11-05,FALSE,25134,6094,251,1,80799,Danillo A. Sena,Danillo A. Sena (D-Acton),Acton,18789,1,Democratic,80799,Danillo A. Sena,Danillo A. Sena (D-Acton),Acton,Democratic,80799,Danillo A. Sena,Danillo A. Sena (D-Acton),Acton,18789,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,First Norfolk,1st Norfolk,58828,165537,2024-11-05,FALSE,19960,4122,321,1,62861,Bruce J. Ayers,Bruce J. Ayers (D-Quincy),Quincy,15517,1,Democratic,62861,Bruce J. Ayers,Bruce J. Ayers (D-Quincy),Quincy,Democratic,62861,Bruce J. Ayers,Bruce J. Ayers (D-Quincy),Quincy,15517,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Second Norfolk,2nd Norfolk,58829,165538,2024-11-05,FALSE,20328,1708,51,2,62862,Tackey Chan,Tackey Chan (D-Quincy),Quincy,12919,0.6957294415423555,Democratic,62862,Tackey Chan,Tackey Chan (D-Quincy),Quincy,Democratic,62862,Tackey Chan,Tackey Chan (D-Quincy),Quincy,12919,0.6957294415423555,88415,Sharon Marie Cintolo,Sharon Marie Cintolo (R-Quincy),Quincy,5650,0.30427055845764445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Third Norfolk,3rd Norfolk,58830,165498,2024-11-05,FALSE,19604,4659,386,1,62867,Ronald Mariano,Ronald Mariano (D-Quincy),Quincy,14559,1,Democratic,62867,Ronald Mariano,Ronald Mariano (D-Quincy),Quincy,Democratic,62867,Ronald Mariano,Ronald Mariano (D-Quincy),Quincy,14559,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fourth Norfolk,4th Norfolk,58831,165553,2024-11-05,FALSE,22567,5035,367,1,62869,James Michael Murphy,James Michael Murphy (D-Weymouth),Weymouth,17165,1,Democratic,62869,James Michael Murphy,James Michael Murphy (D-Weymouth),Weymouth,Democratic,62869,James Michael Murphy,James Michael Murphy (D-Weymouth),Weymouth,17165,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fifth Norfolk,5th Norfolk,58832,165438,2024-11-05,FALSE,23613,7058,416,1,74594,Mark J. Cusack,Mark J. Cusack (D-Braintree),Braintree,16139,1,Democratic,74594,Mark J. Cusack,Mark J. Cusack (D-Braintree),Braintree,Democratic,74594,Mark J. Cusack,Mark J. Cusack (D-Braintree),Braintree,16139,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Sixth Norfolk,6th Norfolk,58833,165381,2024-11-05,FALSE,23506,5402,171,1,62875,William C. Galvin,William C. Galvin (D-Canton),Canton,17933,1,Democratic,62875,William C. Galvin,William C. Galvin (D-Canton),Canton,Democratic,62875,William C. Galvin,William C. Galvin (D-Canton),Canton,17933,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Seventh Norfolk,7th Norfolk,58834,165524,2024-11-05,FALSE,23277,2534,115,2,110270,"Richard Gerard Wells, Jr","Richard Gerard Wells, Jr (D-Milton)",Milton,13379,0.6485844483226683,Democratic,NA,NA,NA,NA,NA,110270,"Richard Gerard Wells, Jr","Richard Gerard Wells, Jr (D-Milton)",Milton,13379,0.6485844483226683,NA,NA,NA,NA,NA,NA,110429,Clinton Graham,Clinton Graham (U-Milton),Milton,7249,0.3514155516773318,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Eighth Norfolk,8th Norfolk,58835,165520,2024-11-05,FALSE,25491,7062,268,1,82268,Ted Philips,Ted Philips (D-Sharon),Sharon,18161,1,Democratic,82268,Ted Philips,Ted Philips (D-Sharon),Sharon,Democratic,82268,Ted Philips,Ted Philips (D-Sharon),Sharon,18161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Ninth Norfolk,9th Norfolk,58836,165522,2024-11-05,FALSE,27919,1351,15,2,88411,Marcus S. Vaughn,Marcus S. Vaughn (R-Wrentham),Wrentham,15244,0.5740970888411856,Republican,88411,Marcus S. Vaughn,Marcus S. Vaughn (R-Wrentham),Wrentham,Republican,88409,Kevin Kalkut,Kevin Kalkut (D-Norfolk),Norfolk,11309,0.42590291115881446,88411,Marcus S. Vaughn,Marcus S. Vaughn (R-Wrentham),Wrentham,15244,0.5740970888411856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Tenth Norfolk,10th Norfolk,58837,165490,2024-11-05,FALSE,26629,1360,19,2,74613,Jeffrey N. Roy,Jeffrey N. Roy (D-Franklin),Franklin,15597,0.6177029702970297,Democratic,74613,Jeffrey N. Roy,Jeffrey N. Roy (D-Franklin),Franklin,Democratic,74613,Jeffrey N. Roy,Jeffrey N. Roy (D-Franklin),Franklin,15597,0.6177029702970297,88387,"Charles F. Bailey, III","Charles F. Bailey, III (R-Franklin)",Franklin,9653,0.3822970297029703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Eleventh Norfolk,11th Norfolk,58838,165468,2024-11-05,FALSE,27452,3283,41,2,62881,Paul McMurtry,Paul McMurtry (D-Dedham),Dedham,16431,0.6809930371352785,Democratic,62881,Paul McMurtry,Paul McMurtry (D-Dedham),Dedham,Democratic,62881,Paul McMurtry,Paul McMurtry (D-Dedham),Dedham,16431,0.6809930371352785,NA,NA,NA,NA,NA,NA,110422,Andrew M. Pepoli,Andrew M. Pepoli (U-Dedham),Dedham,7697,0.31900696286472147,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Twelfth Norfolk,12th Norfolk,58839,165533,2024-11-05,FALSE,24453,6687,323,1,62882,John H. Rogers,John H. Rogers (D-Norwood),Norwood,17443,1,Democratic,62882,John H. Rogers,John H. Rogers (D-Norwood),Norwood,Democratic,62882,John H. Rogers,John H. Rogers (D-Norwood),Norwood,17443,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Thirteenth Norfolk,13th Norfolk,58840,165471,2024-11-05,FALSE,27652,2844,108,2,110250,Joshua Tarsky,Joshua Tarsky (D-Needham),Needham,15180,0.61457489878542515,Democratic,NA,NA,NA,NA,NA,110250,Joshua Tarsky,Joshua Tarsky (D-Needham),Needham,15180,0.61457489878542515,NA,NA,NA,NA,NA,NA,110423,William R. Dermody,William R. Dermody (U-Needham),Needham,9520,0.3854251012145749,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fourteenth Norfolk,14th Norfolk,58841,165507,2024-11-05,FALSE,23746,6237,145,1,62889,Alice Hanlon Peisch,Alice Hanlon Peisch (D-Wellesley),Wellesley,17364,1,Democratic,62889,Alice Hanlon Peisch,Alice Hanlon Peisch (D-Wellesley),Wellesley,Democratic,62889,Alice Hanlon Peisch,Alice Hanlon Peisch (D-Wellesley),Wellesley,17364,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fifteenth Norfolk,15th Norfolk,58842,165446,2024-11-05,FALSE,20080,3714,226,1,78634,Tommy Vitolo,Tommy Vitolo (D-Brookline),Brookline,16140,1,Democratic,78634,Tommy Vitolo,Tommy Vitolo (D-Brookline),Brookline,Democratic,78634,Tommy Vitolo,Tommy Vitolo (D-Brookline),Brookline,16140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,First Plymouth,1st Plymouth,58843,165536,2024-11-05,FALSE,30836,1596,11,2,110274,Michelle L. Badger,Michelle L. Badger (D-Plymouth),Plymouth,15277,0.5226658455643368,Democratic,NA,NA,NA,NA,NA,110274,Michelle L. Badger,Michelle L. Badger (D-Plymouth),Plymouth,15277,0.5226658455643368,80806,Jesse G. Brown,Jesse G. Brown (R-Plymouth),Plymouth,13952,0.4773341544356632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Second Plymouth,2nd Plymouth,58844,165453,2024-11-05,FALSE,25165,5977,95,1,110245,John Robert Gaskey,John Robert Gaskey (R-Carver),Carver,16996,0.8901691719478343,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110245,John Robert Gaskey,John Robert Gaskey (R-Carver),Carver,16996,0.8901691719478343,NA,NA,NA,NA,NA,NA,NA,78400,Sarah G. Hewins,Sarah G. Hewins (D-Carver),Carver,2097,0.10983082805216572,Democratic,2024-11-05
Legislative,8,State Representative,Third Plymouth,3rd Plymouth,58845,165463,2024-11-05,FALSE,28198,7433,341,1,78308,Joan Meschino,Joan Meschino (D-Hull),Hull,20424,1,Democratic,78308,Joan Meschino,Joan Meschino (D-Hull),Hull,Democratic,78308,Joan Meschino,Joan Meschino (D-Hull),Hull,20424,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fourth Plymouth,4th Plymouth,58846,165521,2024-11-05,FALSE,31017,8388,101,1,78688,Patrick Joseph Kearney,Patrick Joseph Kearney (D-Scituate),Scituate,22528,1,Democratic,78688,Patrick Joseph Kearney,Patrick Joseph Kearney (D-Scituate),Scituate,Democratic,78688,Patrick Joseph Kearney,Patrick Joseph Kearney (D-Scituate),Scituate,22528,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fifth Plymouth,5th Plymouth,58847,165494,2024-11-05,FALSE,26636,6777,449,1,78083,David F. Decoste,David F. Decoste (R-Norwell),Norwell,19410,1,Republican,78083,David F. Decoste,David F. Decoste (R-Norwell),Norwell,Republican,NA,NA,NA,NA,NA,NA,78083,David F. Decoste,David F. Decoste (R-Norwell),Norwell,19410,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Sixth Plymouth,6th Plymouth,58848,165474,2024-11-05,FALSE,29512,1346,24,2,88374,Kenneth Sweezey,Kenneth Sweezey (R-Pembroke),Pembroke,14908,0.5297420225996731,Republican,NA,NA,NA,NA,NA,80803,Rebecca W. Coletta,Rebecca W. Coletta (D-Pembroke),Pembroke,13234,0.470257977400327,88374,Kenneth Sweezey,Kenneth Sweezey (R-Pembroke),Pembroke,14908,0.5297420225996731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Seventh Plymouth,7th Plymouth,58849,165303,2024-11-05,FALSE,25002,6208,229,1,110182,Alyson M. Sullivan-Almeida,Alyson M. Sullivan-Almeida (R-Abington),Abington,18565,1,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110182,Alyson M. Sullivan-Almeida,Alyson M. Sullivan-Almeida (R-Abington),Abington,18565,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Eighth Plymouth,8th Plymouth,58850,165441,2024-11-05,FALSE,23716,1990,6,2,72385,Dennis C. Gallagher,Dennis C. Gallagher (D-Bridgewater),Bridgewater,10971,0.5051104972375691,Democratic,NA,NA,NA,NA,NA,72385,Dennis C. Gallagher,Dennis C. Gallagher (D-Bridgewater),Bridgewater,10971,0.5051104972375691,73711,Sandra M. Wright,Sandra M. Wright (R-Bridgewater),Bridgewater,10749,0.49488950276243093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Ninth Plymouth,9th Plymouth,58851,165444,2024-11-05,FALSE,23715,1961,8,3,110239,Bridget M. Plouffe,Bridget M. Plouffe (D-Brockton),Brockton,11809,0.5430423986020417,Democratic,NA,NA,NA,NA,NA,110239,Bridget M. Plouffe,Bridget M. Plouffe (D-Brockton),Brockton,11809,0.5430423986020417,93043,Lawrence Peter Novak,Lawrence Peter Novak (R-Brockton),Brockton,6539,0.30069897912259724,110421,Jonathan Wilshire Gill,Jonathan Wilshire Gill (U-Easton),Easton,3398,0.156258622275361,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Tenth Plymouth,10th Plymouth,58852,165445,2024-11-05,FALSE,15951,3513,29,1,110240,Michelle Marie Dubois,Michelle Marie Dubois (D-Brockton),Brockton,12409,1,Democratic,NA,NA,NA,NA,NA,110240,Michelle Marie Dubois,Michelle Marie Dubois (D-Brockton),Brockton,12409,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Eleventh Plymouth,11th Plymouth,58853,165443,2024-11-05,FALSE,11480,1740,29,1,88356,Rita A. Mendes,Rita A. Mendes (D-Brockton),Brockton,9711,1,Democratic,88356,Rita A. Mendes,Rita A. Mendes (D-Brockton),Brockton,Democratic,88356,Rita A. Mendes,Rita A. Mendes (D-Brockton),Brockton,9711,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Twelfth Plymouth,12th Plymouth,58854,165493,2024-11-05,FALSE,28775,1548,11,2,78649,Kathleen R. Lanatra,Kathleen R. Lanatra (D-Kingston),Kingston,14462,0.5313786008230452,Democratic,78649,Kathleen R. Lanatra,Kathleen R. Lanatra (D-Kingston),Kingston,Democratic,78649,Kathleen R. Lanatra,Kathleen R. Lanatra (D-Kingston),Kingston,14462,0.5313786008230452,88389,Eric J. Meschino,Eric J. Meschino (R-Plymouth),Plymouth,12754,0.4686213991769547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,First Suffolk,1st Suffolk,58855,165418,2024-11-05,FALSE,14165,2497,342,1,78169,Adrian C. Madaro,Adrian C. Madaro (D-Boston),Boston,11326,1,Democratic,78169,Adrian C. Madaro,Adrian C. Madaro (D-Boston),Boston,Democratic,78169,Adrian C. Madaro,Adrian C. Madaro (D-Boston),Boston,11326,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Second Suffolk,2nd Suffolk,58856,165422,2024-11-05,FALSE,16067,3196,246,1,110233,Daniel J. Ryan,Daniel J. Ryan (D-Boston),Boston,12625,1,Democratic,NA,NA,NA,NA,NA,110233,Daniel J. Ryan,Daniel J. Ryan (D-Boston),Boston,12625,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Third Suffolk,3rd Suffolk,58857,165427,2024-11-05,FALSE,17501,3587,254,1,62921,Aaron M. Michlewitz,Aaron M. Michlewitz (D-Boston),Boston,13660,1,Democratic,62921,Aaron M. Michlewitz,Aaron M. Michlewitz (D-Boston),Boston,Democratic,62921,Aaron M. Michlewitz,Aaron M. Michlewitz (D-Boston),Boston,13660,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fourth Suffolk,4th Suffolk,58858,165420,2024-11-05,FALSE,23014,4705,393,1,78622,David Biele,David Biele (D-Boston),Boston,17916,1,Democratic,78622,David Biele,David Biele (D-Boston),Boston,Democratic,78622,David Biele,David Biele (D-Boston),Boston,17916,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fifth Suffolk,5th Suffolk,58859,165417,2024-11-05,FALSE,13029,2185,256,1,88344,Christopher J. Worrell,Christopher J. Worrell (D-Boston),Boston,10588,1,Democratic,88344,Christopher J. Worrell,Christopher J. Worrell (D-Boston),Boston,Democratic,88344,Christopher J. Worrell,Christopher J. Worrell (D-Boston),Boston,10588,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Sixth Suffolk,6th Suffolk,58860,165425,2024-11-05,FALSE,15087,2345,307,1,62932,Russell E. Holmes,Russell E. Holmes (D-Boston),Boston,12435,1,Democratic,62932,Russell E. Holmes,Russell E. Holmes (D-Boston),Boston,Democratic,62932,Russell E. Holmes,Russell E. Holmes (D-Boston),Boston,12435,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Seventh Suffolk,7th Suffolk,58861,165424,2024-11-05,FALSE,10419,1818,182,1,78393,Chynah Tyler,Chynah Tyler (D-Boston),Boston,8419,1,Democratic,78393,Chynah Tyler,Chynah Tyler (D-Boston),Boston,Democratic,78393,Chynah Tyler,Chynah Tyler (D-Boston),Boston,8419,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Eighth Suffolk,8th Suffolk,58862,165415,2024-11-05,FALSE,17068,3412,211,1,77853,Jay D. Livingstone,Jay D. Livingstone (D-Boston),Boston,13445,1,Democratic,77853,Jay D. Livingstone,Jay D. Livingstone (D-Boston),Boston,Democratic,77853,Jay D. Livingstone,Jay D. Livingstone (D-Boston),Boston,13445,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Ninth Suffolk,9th Suffolk,58863,165421,2024-11-05,FALSE,17597,1960,51,2,92666,John Francis Moran,John Francis Moran (D-Boston),Boston,12852,0.8245861670730142,Democratic,92666,John Francis Moran,John Francis Moran (D-Boston),Boston,Democratic,92666,John Francis Moran,John Francis Moran (D-Boston),Boston,12852,0.8245861670730142,62930,Roy A. Owens,Roy A. Owens (R-Boston),Boston,2734,0.17541383292698576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Tenth Suffolk,10th Suffolk,58864,165426,2024-11-05,FALSE,26583,7039,338,1,110235,William Macgregor,William Macgregor (D-Boston),Boston,19206,1,Democratic,NA,NA,NA,NA,NA,110235,William Macgregor,William Macgregor (D-Boston),Boston,19206,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Eleventh Suffolk,11th Suffolk,58865,165458,2024-11-05,FALSE,9965,2739,32,1,88363,Judith A. Garcia,Judith A. Garcia (D-Chelsea),Chelsea,7194,1,Democratic,88363,Judith A. Garcia,Judith A. Garcia (D-Chelsea),Chelsea,Democratic,88363,Judith A. Garcia,Judith A. Garcia (D-Chelsea),Chelsea,7194,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Twelfth Suffolk,12th Suffolk,58866,165429,2024-11-05,FALSE,19170,3577,254,1,82228,Brandy Fluker Oakley,Brandy Fluker Oakley (D-Boston),Boston,15339,1,Democratic,82228,Brandy Fluker Oakley,Brandy Fluker Oakley (D-Boston),Boston,Democratic,82228,Brandy Fluker Oakley,Brandy Fluker Oakley (D-Boston),Boston,15339,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Thirteenth Suffolk,13th Suffolk,58867,165428,2024-11-05,FALSE,17609,4162,386,1,77947,Daniel J. Hunt,Daniel J. Hunt (D-Boston),Boston,13061,1,Democratic,77947,Daniel J. Hunt,Daniel J. Hunt (D-Boston),Boston,Democratic,77947,Daniel J. Hunt,Daniel J. Hunt (D-Boston),Boston,13061,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fourteenth Suffolk,14th Suffolk,58868,165419,2024-11-05,FALSE,20598,3492,352,1,82224,Rob Consalvo,Rob Consalvo (D-Boston),Boston,16754,1,Democratic,82224,Rob Consalvo,Rob Consalvo (D-Boston),Boston,Democratic,82224,Rob Consalvo,Rob Consalvo (D-Boston),Boston,16754,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fifteenth Suffolk,15th Suffolk,58869,165416,2024-11-05,FALSE,20322,3647,225,1,88341,Samantha Montaño,Samantha Montaño (D-Boston),Boston,16450,1,Democratic,88341,Samantha Montaño,Samantha Montaño (D-Boston),Boston,Democratic,88341,Samantha Montaño,Samantha Montaño (D-Boston),Boston,16450,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Sixteenth Suffolk,16th Suffolk,58870,165541,2024-11-05,FALSE,13630,4187,302,1,82240,Jessica Ann Giannino,Jessica Ann Giannino (D-Revere),Revere,9141,1,Democratic,82240,Jessica Ann Giannino,Jessica Ann Giannino (D-Revere),Revere,Democratic,82240,Jessica Ann Giannino,Jessica Ann Giannino (D-Revere),Revere,9141,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Seventeenth Suffolk,17th Suffolk,58871,165423,2024-11-05,FALSE,16969,2891,245,1,62953,Kevin G. Honan,Kevin G. Honan (D-Boston),Boston,13833,1,Democratic,62953,Kevin G. Honan,Kevin G. Honan (D-Boston),Boston,Democratic,62953,Kevin G. Honan,Kevin G. Honan (D-Boston),Boston,13833,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Eighteenth Suffolk,18th Suffolk,58872,165414,2024-11-05,FALSE,11742,2397,196,1,62954,Michael J. Moran,Michael J. Moran (D-Boston),Boston,9149,1,Democratic,62954,Michael J. Moran,Michael J. Moran (D-Boston),Boston,Democratic,62954,Michael J. Moran,Michael J. Moran (D-Boston),Boston,9149,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Nineteenth Suffolk,19th Suffolk,58873,165540,2024-11-05,FALSE,17227,4896,412,1,72209,Jeffrey Rosario Turco,Jeffrey Rosario Turco (D-Winthrop),Winthrop,11919,1,Democratic,72209,Jeffrey Rosario Turco,Jeffrey Rosario Turco (D-Winthrop),Winthrop,Democratic,72209,Jeffrey Rosario Turco,Jeffrey Rosario Turco (D-Winthrop),Winthrop,11919,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,First Worcester,1st Worcester,58874,165499,2024-11-05,FALSE,29575,3231,28,2,62956,Kimberly N. Ferguson,Kimberly N. Ferguson (R-Holden),Holden,18371,0.6980924152606779,Republican,62956,Kimberly N. Ferguson,Kimberly N. Ferguson (R-Holden),Holden,Republican,NA,NA,NA,NA,NA,NA,62956,Kimberly N. Ferguson,Kimberly N. Ferguson (R-Holden),Holden,18371,0.6980924152606779,110426,Anthony L. Ferrante,Anthony L. Ferrante (U-Holden),Holden,7945,0.3019075847393221,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Second Worcester,2nd Worcester,58875,165359,2024-11-05,FALSE,21630,911,25,2,74568,Jonathan D. Zlotnik,Jonathan D. Zlotnik (D-Gardner),Gardner,10812,0.5224702812409394,Democratic,74568,Jonathan D. Zlotnik,Jonathan D. Zlotnik (D-Gardner),Gardner,Democratic,74568,Jonathan D. Zlotnik,Jonathan D. Zlotnik (D-Gardner),Gardner,10812,0.5224702812409394,82175,Bruce K. Chester,Bruce K. Chester (R-Gardner),Gardner,9882,0.4775297187590606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Third Worcester,3rd Worcester,58876,165485,2024-11-05,FALSE,17654,4081,475,1,78496,Michael P. Kushmerek,Michael P. Kushmerek (D-Fitchburg),Fitchburg,13098,1,Democratic,78496,Michael P. Kushmerek,Michael P. Kushmerek (D-Fitchburg),Fitchburg,Democratic,78496,Michael P. Kushmerek,Michael P. Kushmerek (D-Fitchburg),Fitchburg,13098,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
Legislative,8,State Representative,Fourth Worcester,4th Worcester,58877,165505,2024-11-05,FALSE,21051,1241,2,2,78423,Natalie Higgins,Natalie Higgins (D-Leominster),Leominster,11390,0.5750201938610663,Democratic,78423,Natalie Higgins,Natalie Higgins (D-Leominster),Leominster,Democratic,78423,Natalie Higgins,Natalie Higgins (D-Leominster),Leominster,11390,0.5750201938610663,110262,Salvatore Perla,Salvatore Perla (R-Leominster),Leominster,8418,0.42497980613893377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-11-05
